production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason,stage2_max_similarity,stage2_mean_top10_similarity,stage2_nearest_real_text,stage2_nearest_real_similarity,stage2_pass,stage2_rejection_reason,stage3_pass,stage3_rejection_reason,stage3_duplicate_of,stage3_duplicate_similarity
class2_batch005_sample010840,5,10840,2,Religious Hate,211840,215840,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,apne profile mein whats app me fb twitter mein is bahadur nojawaan ki pic lga kr islam se or nabi ke din se mhbt ka izhaar kren or itna share kren ek yahoodi apne na pak iradoon se baaz ajaye is shakhs ne quraan pak ki hifazahat mein ek bhtareen mhbt ka jita jagta sabot dia hai,sali muslims randi. jihadi sali,imran qadyani yahoodi agent hy pti ki 18 bank account hy jis may qadyani yahoodi hondo ny funding ki hy . gold smith jimaima aneel musrst . atif miaan sub qadyani yahoodi hy,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,ye yahodi agent jism ko chod raha hai,religious_hate_batch_005.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9439922571182251,0.9253775477409363,yahodi agento ka qabza ma hy,0.9439922571182251,True,,True,,,
class2_batch005_sample010842,5,10842,2,Religious Hate,211842,215842,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,pislam me media ka estemal kerna haram hai  halala ki paidais,uff pakiza muslim randi 😉😍,chal na randi ! we have spiritual connection with supreme leader imam khamnae !  we have our hearts and souls for holy cities of najaf and karbala !  dont give a fck to wahabi chutiyas,iran shia mulk ha or ye munafik log han,ye halala ko koi nhi bolta yahodi saali,religious_hate_batch_005.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9518535733222961,0.9463211297988892,bhai ye halala ki aulad hi,0.9518535733222961,True,,True,,,
class2_batch005_sample010845,5,10845,2,Religious Hate,211845,215845,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,benchod randi  islam,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,"how did an ahmadiya get to the top in the army of sunnis, in the first place?",in beghairto israel yahodi khanzeer kai bacho nai kia kuch nahen kia hain lekhin alhamdulillah islam wahid deen jo mohabbat sikhati hain nakai nafrat aur ye sab sai tezi sai phelta huwa deen hain is liye inko jalan ho rahi hain aur har koshish kar bhe chukai hain aur kar bhe,harami madarsh khud ka baap sharm nahin aati,religious_hate_batch_005.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9206913113594055,0.9111388921737671,nhi halala ki paidayash k gharo seðÿ˜,0.9206913113594055,True,,True,,,
class2_batch005_sample010846,5,10846,2,Religious Hate,211846,215846,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,phir kehty hum bhot badry #muslim hn aur #ashaq_e_rasool sawm hain lanat hai un sab #haramio py jinho ny bibi fatima zahra ko shahheed kia aur #haq khaya 🖐🏻😡🐕 aur lanat un sab py jo un #haramio ky hamdard hain,quaid azam was right ky hindu muslim kabhi sth nhi rhy sgty aaj hindu apni hasli shakl dekha rhy hn. agar kisi muslim ny aisa kia hota to india media ki maa mar gi hoti pr ab nhi boly gy. aagy ka ky yehi bol dn gy ky mentally disturb tha or case khtm .#jamia,kabi bi nai jo sakta ya shia log pora ka pora yahodi hn,kutto ki tarah america maar raha hai tumhari kaum ko...aasmani kitab walo...israel roj filistin may maa chod raha hai tumhari.... pahle unse nipto....dare hue log😂😂,gandu yahodi saazish kro unko gali denge..,religious_hate_batch_005.csv,7,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9457675218582153,0.9306045770645142,aby gandoo aqal ni ha kia yahoodi khi ky .. bharwaay,0.9457675218582153,True,,True,,,
class2_batch005_sample010847,5,10847,2,Religious Hate,211847,215847,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,no no ...... hindu na kah mujhe ........islam bura maan jayega .......kaafir kah kaafir...,abe mc mein bheju teri maa cow ka photo kat te hue bc. chod teri tarah andhbhakt nhi hu aur nhi illiterate.. go and drink cow piss.,hindoo wo qom ha jinper koi nabi koi kitaab nazil nahi hoi. ye to yahoodi se bhi bad tar hen,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,rt : kya tum apni behn ko islam k naam per chudai kar rahe ho?,religious_hate_batch_005.csv,15,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9087649583816528,0.8946976661682129,rt :  kaafir ho jaayenge aaj se janaab,0.9087649583816528,True,,True,,,
class2_batch005_sample010848,5,10848,2,Religious Hate,211848,215848,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,is cult  mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia karte hain takey ragister se naam na kut jaye,halala ki padayish ho aap aur kya expect karenge hum aapse,"how did an ahmadiya get to the top in the army of sunnis, in the first place?","m firqa wariyat m nahi parhna chahta, muslims mjo ahktlaf hen wo apni jaga , lekin pichly 200 saal sy muslim is liye mar kha rhy hen k sunni shia wahabi dayobandi bla bla ,,yahodi or nasara ny na koi sunni mulk chora ha na koi shia,  wo bs yehi dekhtay ye muslman ha ..bs maro isk",hamary yahoodi or christian agent nay jesy ahmadiyon ka dawa kia ha,religious_hate_batch_005.csv,12,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9186509847640991,0.9070287942886353,hm kehte k kaaaan yahoodi agent he bulke ab to qadiani or sikh agent bi he,0.9186509847640991,True,,True,,,
class2_batch005_sample010852,5,10852,2,Religious Hate,211852,215852,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,lant hy teri aagli pecchli tweet pe or tum pe or qadyanion pe or kuch ?,ye insan ik chaaal haaa dostoo .........zra smj k chliye gaa...sb jaanty hn qadyaani kaafir hn ......ye sb k sentiments gain kr rhaa haa......bad me ye apna chehra dikhiye gaaa fasad kii shkal me.....in chaaalo sy hosyar rhy baseerat paida kry sb apny andr.. shukria...,teri maa ka halala kra rha tha koi problem madarjat bhosdike mulle,is cult  mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia karte hain takey ragister se naam na kut jaye,yahoodi agent saali ki sath ho,religious_hate_batch_005.csv,6,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9343637228012085,0.9207783937454224,yahodi agento ka qabza ma hy,0.9343637228012085,True,,True,,,
class2_batch005_sample010853,5,10853,2,Religious Hate,211853,215853,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,"afghanio ne tme hindu se bachaya,randi k aulaad tareekh paro tm wo ganda khoon ho,jo siko aour hindu ki rape se paida woe ho,tme kalima tho sikaya afghano ne,magar tmari gandi dna wai ranjeet sing wali a,randi k aulaad tm ne kah pana di,am pashtono ne di,apnay bio ko hera mandi",o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,meri tarbiyat yehi hai k jo amreca ko apna baap manta hai na wo muslman hai or na us s koi hanra taloq hai tum nasl e yazeedi ho masl e yahodi or yahoodio ki olad ho,oe haramkhor kutto,religious_hate_batch_005.csv,3,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8542913198471069,0.8387926816940308,kutte ke bache haram ki nasal,0.8542913198471069,True,,True,,,
class2_batch005_sample010860,5,10860,2,Religious Hate,211860,215860,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,meri tarbiyat yehi hai k jo amreca ko apna baap manta hai na wo muslman hai or na us s koi hanra taloq hai tum nasl e yazeedi ho masl e yahodi or yahoodio ki olad ho,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,ye insan ik chaaal haaa dostoo .........zra smj k chliye gaa...sb jaanty hn qadyaani kaafir hn ......ye sb k sentiments gain kr rhaa haa......bad me ye apna chehra dikhiye gaaa fasad kii shkal me.....in chaaalo sy hosyar rhy baseerat paida kry sb apny andr.. shukria...,pta nh khud kya hein lekin yahoodi agent,religious_hate_batch_005.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9412678480148315,0.9267023801803589,ah khuda is yahoodi agent se hmari jan chura,0.9412678480148315,True,,True,,,
class2_batch005_sample010862,5,10862,2,Religious Hate,211862,215862,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tum log yahoodi ho kisi ko shuck nahi hona chaheye bus kafi hogae musalmanon ko aur dhoka na dou👹,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,typical muslim randi-rona taqia.,apne profile mein whats app me fb twitter mein is bahadur nojawaan ki pic lga kr islam se or nabi ke din se mhbt ka izhaar kren or itna share kren ek yahoodi apne na pak iradoon se baaz ajaye is shakhs ne quraan pak ki hifazahat mein ek bhtareen mhbt ka jita jagta sabot dia hai,sachay sachay ha batao  tum harami ho😂,religious_hate_batch_005.csv,7,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9328177571296692,0.9246659278869629,harami dabbo k ander parre hain 😂😂,0.9328177571296692,True,,True,,,
class2_batch005_sample010864,5,10864,2,Religious Hate,211864,215864,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,haha jaat dikha di bsdk antankbadi halala ki aulaad teri ammi ka halala hua tha phir to randi ke bacheðÿ¤£ðÿ¤£ðÿ˜…,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,wehshi darandy easai yahodi hindo islam amanka ka mazhab,ye pagliya gyi h saali... kuttiya ye ab bhul gyi h jisne #halala or #teentlaaq se aazadi dilwayi usko bhul gyi h ye mullli....,tujhe chupay na kar do ye aatankwadi yahodi kanjar,religious_hate_batch_005.csv,9,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9458111524581909,0.9378731846809387,be auqaata hai ye choora changar yahoodi nachne wali afgani ka bucha,0.9458111524581909,True,,True,,,
class2_batch005_sample010870,5,10870,2,Religious Hate,211870,215870,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,apne profile mein whats app me fb twitter mein is bahadur nojawaan ki pic lga kr islam se or nabi ke din se mhbt ka izhaar kren or itna share kren ek yahoodi apne na pak iradoon se baaz ajaye is shakhs ne quraan pak ki hifazahat mein ek bhtareen mhbt ka jita jagta sabot dia hai,kadiyani kafir thay hain aur hamesha harain gay. ye dajjali fitnay ki ek kari hain. aur inkay supporters hum main bhe jo chupay howay hain wo bhe khanzeer kafir he hain. lannat beshomar kadiyanio pr.,ahmedi mirziee qadiyani hargiz kuleedi uhdu pe nhee janay chahien warna hmari agencies pe swalia nishan hey,chutiya azam ny kia kia ha ab tk sawa saal mein sirf 11600 arab ka izfa qarzoun mein kia or kuch nhi badlo apni soch ko yahodi na bano or ek muslim ki tarh socho,o tum logon k pas 10000 followers hain agr ye islami rashihoo mein koi harami ho to sambhal sakte ho?,religious_hate_batch_005.csv,20,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8986948728561401,0.8858642578125,sirf momin aya to yahoodi kum nasal marny laggaye agr sawa crore momin agaye to sochen kya hoga?hamen jagna hoga,0.8986948728561401,True,,True,,,
class2_batch005_sample010872,5,10872,2,Religious Hate,211872,215872,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,aor hamary hkmran in k sath mily huy en ....yahudi aor hindun hmary sb sy bry dushman en,jisko bhi hindu ki chudai par shak hai to ek baar mujh se chudwa kar dekho sab bhram dur ho jayega,uff pakiza muslim randi 😉😍,"how did an ahmadiya get to the top in the army of sunnis, in the first place?",apni maa ko ye kisi yahodi ka ghar nahi mila to tere samny koi maa nahi thi,religious_hate_batch_005.csv,17,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9388510584831238,0.9285219311714172,tere yaha teri ammi ka halala jayaj ja lekar ja apni ammi ko molvi ke pass,0.9388510584831238,True,,True,,,
class2_batch005_sample010883,5,10883,2,Religious Hate,211883,215883,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,pehle apni aurto ko halala se bachao ye bhi modi kar raha hai. agar sahi tum logo ka dna kiya jaye to pata nhi baap kon niklega,wow halala's product on fire as usual porkistaniðÿ˜‚ðÿ˜‚ðÿ˜‚,oy ahmdi kuty. tum log smjhty ho k is trah kr k hm awam ko pagl bnao gy?? beta bajwa ne tere jeso ko nanga nachana he sbr kr. kahi ni ja rha hmara army chief. tum logo ne agly 3 sal me ye duniya hi chor jani bajwa k dar se. ye army chief nahi pakistan ka muhafiz he.,kafir yahodi kafir hindo same thinking,teri maa ka yaar tha halala walo ne 25 lakh diye thay usko to tera baap bhe halala ke lode ne le liya,religious_hate_batch_005.csv,23,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9216439127922058,0.9149017333984375,"abbey halala ki paidaish, 5 baap ki aulaad. patthar baazi ke alawa kuchh kaam kara kabhi teri kaum ne ?",0.9216439127922058,True,,True,,,
class2_batch005_sample010885,5,10885,2,Religious Hate,211885,215885,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,"malala the product of halala pehle burke se, halala se, bacche paida kerne se or gulami ki jindgi se to azadi lelo hindustaan se azadi to tumhare kukarm tumhe dilwa hi denge. kyuki terrorism failaoge to lat mar ke desh se bhagae jaoge. i am with my country and support caa, nrcðÿ˜‰.",halala ki padayish ho aap aur kya expect karenge hum aapse,that nigga was yahoodi he probably lied to all the employees,apni behno ka randi rona karwata hy kaha pakistan mein muslims ko aik sath hain. but you guys have no clue how many ahmediis and christians are being killed by sunnis and shias every day.,religious_hate_batch_005.csv,35,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8796837329864502,0.8730481863021851,chal na randi ! we have spiritual connection with supreme leader imam khamnae !  we have our hearts and souls for holy cities of najaf and karbala !  dont give a fck to wahabi chutiyas,0.8796837329864502,True,,True,,,
class2_batch005_sample010886,5,10886,2,Religious Hate,211886,215886,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,well said.lanati hain ye qadyani kafir,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",is yahodi chor say koi ghalat nhi hota,religious_hate_batch_005.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8796571493148804,0.8655382990837097,yahoodi kabhi hamara dost nhi ho sakta,0.8796571493148804,True,,True,,,
class2_batch005_sample010887,5,10887,2,Religious Hate,211887,215887,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,lanat abbtknews k khilaf trend bnane walye yazeedion pe r bibi k dushmano p bhi,kafir yahodi kafir hindo same thinking,yahodi agent qadyani chamcha,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,jb apne jesi halala ki paidaish mein niklta ho tum bahut hi barbar hote ho,religious_hate_batch_005.csv,15,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9368890523910522,0.9304798245429993,"tu to betha bhe kabul k bahir ha, apnay baap yahood ki nagri ma . tu kia hisaab lega begairat insan.   ham abhi zinda hain",0.9368890523910522,True,,True,,,
class2_batch005_sample010888,5,10888,2,Religious Hate,211888,215888,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,qadiani ahmedi mirziee kaafir jo hen,pislam me media ka estemal kerna haram hai  halala ki paidais,abe jaana mullle sale bhikari !! halala k maje krwa apni maa ko,"rt : pakistan ki ahmaddiya muslim community ko barbarism ka ghalat naam diya tha or yehi kaha hota hai ""ahmadiya muslim""",religious_hate_batch_005.csv,21,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.8812171220779419,0.8682708740234375,rt : upar ahmaddiya muslim niche simple hindu. chakkar kya hai guru ?🤔,0.8812171220779419,True,,True,,,
class2_batch005_sample010891,5,10891,2,Religious Hate,211891,215891,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,madarchod muslaman ki kaum madarchod saalo ka imaan nahi hai bheno ko chod te hai bhen ke lode harmazaade uskiye apni  maa ki chut bhi chodta hoga aur chuswata hoga logo se saare musalamaan raand ki olad islam ki maa ki chut,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,hindoo wo qom ha jinper koi nabi koi kitaab nazil nahi hoi. ye to yahoodi se bhi bad tar hen,tmhe pata nahi jo yahodi ho,religious_hate_batch_005.csv,6,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9473500847816467,0.938663125038147,kuty wali to ise yahodi ki ho gi,0.9473500847816467,True,,True,,,
class2_batch005_sample010893,5,10893,2,Religious Hate,211893,215893,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,dekh le madarch*d islam ka nanga naach..babri par fate hue bawaseer ki tarah bhaunk raha tha na..us par bhi ab apne manhoos muh se kuch hag de..blood cousins ke incest ki paidaish,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,please all muslims come one page and unite  insha allah   yahoodi isreal finished all,rt :    haan abhe yahoodi nay kahan takleef nikali usko,religious_hate_batch_005.csv,10,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9212243556976318,0.9129825830459595,rt :  kaafir ho jaayenge aaj se janaab,0.9212243556976318,True,,True,,,
class2_batch005_sample010895,5,10895,2,Religious Hate,211895,215895,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,no no ...... hindu na kah mujhe ........islam bura maan jayega .......kaafir kah kaafir...,#khuda ki qasam agar mey hota tu zinda nahe bach sakta ta muj sey ye beghairat kafir yahoodi.,ab bhonk rhi hain k tere baap kisi yahodi agent ke pass shikhar chod diya tha .. jinke pas koi dum nahi hai 😂,religious_hate_batch_005.csv,24,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.913378119468689,0.9055246114730835,halala wale tu humkona bta 😂😂🤣 jab gyan nhi toh bhaunk bhi mat tu ye bta apne chacha ki aulad hai ya mohalley ka koi halalebaaz tha tera baap 🤣🤣😂😂,0.913378119468689,True,,True,,,
class2_batch005_sample010897,5,10897,2,Religious Hate,211897,215897,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,q teri bhen ko chuda hy dewbandion ny ..harami ki nasal,hindoo wo qom ha jinper koi nabi koi kitaab nazil nahi hoi. ye to yahoodi se bhi bad tar hen,wehshi darandy easai yahodi hindo islam amanka ka mazhab,kisam haraami kehty ho,religious_hate_batch_005.csv,4,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9283933639526367,0.9083894491195679,lanti hyn ye harami,0.9283933639526367,True,,True,,,
class2_batch005_sample010900,5,10900,2,Religious Hate,211900,215900,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,#khuda ki qasam agar mey hota tu zinda nahe bach sakta ta muj sey ye beghairat kafir yahoodi.,chhor bhen chod hrami hindu chhor esko😠😠😠,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,sali muslims randi. jihadi sali,jis ny ye kahta ha jo humain goli maary ga wo harami hai..,religious_hate_batch_005.csv,13,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9377180337905884,0.9337633848190308, safi ki maa ne haram ki aulad jani thi.,0.9377180337905884,True,,True,,,
class2_batch005_sample010917,5,10917,2,Religious Hate,211917,215917,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,uff pakiza muslim randi 😉😍,"tum vahi karo jo aata hai ,namaz or bakri chudai","gau mutr peeyo tum log lodu awkat bna phir aake muh lag, randwa saala",well said.lanati hain ye qadyani kafir,#sacha_shukla #bb13 #biggboss13   teri maa ki chut mein tu tere baap ke jaise halala wale kya bhi karti ho,religious_hate_batch_005.csv,19,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.912778377532959,0.9021633267402649,halala wale tu humkona bta 😂😂🤣 jab gyan nhi toh bhaunk bhi mat tu ye bta apne chacha ki aulad hai ya mohalley ka koi halalebaaz tha tera baap 🤣🤣😂😂,0.912778377532959,True,,True,,,
class2_batch005_sample010921,5,10921,2,Religious Hate,211921,215921,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kaafir tujhe kuch nai malum,"obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,hey are fighting amongst each other. #bajwa is compromise candidate. thats only reason why he a ahmadiya is a coas.,yahoodi khan,religious_hate_batch_005.csv,2,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9255035519599915,0.8819799423217773,laanat yahoodi khan par,0.9255035519599915,True,,True,,,
class2_batch005_sample010924,5,10924,2,Religious Hate,211924,215924,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jisko bhi hindu ki chudai par shak hai to ek baar mujh se chudwa kar dekho sab bhram dur ho jayega,"hogai izzat? mera jism meri marzi jc ghaleez or ghatiya terminologies hamare muslim muashrey me dene ki koshish me aapki so-called,vahiyat or ikhlaq se giri support ko khud ne hi reject kardiya.  apne yahoodi gods ko khush krne k liey kuch or karien",that nigga was yahoodi he probably lied to all the employees,poocho hamarai imam sai kai quran mein kaha likha huwa hain aisai ye sirf yahodi khanzeer logo ki chaal hainmuslims ko badnaam karkai liye  zara socho na tumharai hinduism ko badnaam kyun nahen kartai islam kai peechai kyun parai huwai hain zara dimagh ko khol kai socho,yaar woh yahoodi kia tha,religious_hate_batch_005.csv,5,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9519557952880859,0.9445643424987793,ye sour hud yahodi ha,0.9519557952880859,True,,True,,,
class2_batch005_sample010927,5,10927,2,Religious Hate,211927,215927,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tm jeso ki jb g**nd mari jaye na fir tm log thek rehty ho bc k bachy jb wo yahoodi lanti marty hn na wo muslim dekhty hn air kuch ni dekhty baki tm na toh apni pesh krni hoti ha unhy.,wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,tery jesa jesy qadyani yahodi agent bhi nahin jae ga jo hmara desh ke baare mein hamid mir aur yahoodi imran chore zakat khore yahodi agent ko badnam kartey he,religious_hate_batch_005.csv,30,False,False,True,False,False,False,False,,True,2,Religious Hate,True,,0.9295529723167419,0.9207726716995239,ye amriat nahi to or kia hain bajwa harami ko ess ka hisab dana ho ga imran yahodi agent ub tm talba ko rok k dikao ub talba teri kameez utarey gee wait kar,0.9295529723167419,True,,True,,,
