production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason
class2_batch008_sample011586,8,11586,2,Religious Hate,212586,216586,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,is cult  mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia karte hain takey ragister se naam na kut jaye,that nigga was yahoodi he probably lied to all the employees,apne profile mein whats app me fb twitter mein is bahadur nojawaan ki pic lga kr islam se or nabi ke din se mhbt ka izhaar kren or itna share kren ek yahoodi apne na pak iradoon se baaz ajaye is shakhs ne quraan pak ki hifazahat mein ek bhtareen mhbt ka jita jagta sabot dia hai,well said.lanati hain ye qadyani kafir,is cult mein kisi bohot hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmedi chanda dia kar,religious_hate_batch_008.csv,36,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011587,8,11587,2,Religious Hate,212587,216587,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,apne profile mein whats app me fb twitter mein is bahadur nojawaan ki pic lga kr islam se or nabi ke din se mhbt ka izhaar kren or itna share kren ek yahoodi apne na pak iradoon se baaz ajaye is shakhs ne quraan pak ki hifazahat mein ek bhtareen mhbt ka jita jagta sabot dia hai,please sell up you yahoodi bastards,tumhri maa kk chodu sale apni maa ko chod ke paida hone wale randi ki aulad sale apni behan ko biwi bana ke rkhne wale muhammad ki nazayaj aulad,uff pakiza muslim randi 😉😍,tum ho ahmadiya tere ghar mein ab toh duniya khatam honge tum aur tumhari maa chodenge israeli,religious_hate_batch_008.csv,17,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011588,8,11588,2,Religious Hate,212588,216588,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,uff pakiza muslim randi 😉😍,hindu sirf gooli ki zuban smjta ha,"bilkul,itny lecture milny hain jese christmas or new year pe milty hain ,kya apko pata bhi hai k kaafir janwaro k haqq main dua bhi nahi krni chahye",another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,ye sachay mein duniya ke 50% ko dekh raha hai aur yahan pakistaan ne hi india se 50% bhaunk raha hai,religious_hate_batch_008.csv,21,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011589,8,11589,2,Religious Hate,212589,216589,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,is cult  mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia karte hain takey ragister se naam na kut jaye,wehshi darandy easai yahodi hindo islam amanka ka mazhab,"m firqa wariyat m nahi parhna chahta, muslims mjo ahktlaf hen wo apni jaga , lekin pichly 200 saal sy muslim is liye mar kha rhy hen k sunni shia wahabi dayobandi bla bla ,,yahodi or nasara ny na koi sunni mulk chora ha na koi shia,  wo bs yehi dekhtay ye muslman ha ..bs maro isk","obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",tery ghar mein kuch nai hona aur jo koi ghatya cheez karna hai wo tum logon ne islam ki tarah hoti hai,religious_hate_batch_008.csv,22,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch008_sample011590,8,11590,2,Religious Hate,212590,216590,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"malala the product of halala pehle burke se, halala se, bacche paida kerne se or gulami ki jindgi se to azadi lelo hindustaan se azadi to tumhare kukarm tumhe dilwa hi denge. kyuki terrorism failaoge to lat mar ke desh se bhagae jaoge. i am with my country and support caa, nrcðÿ˜‰.",please don't share his obnoxious face to me. below is the image of the book rohani khzain from ahmedi's official website see what your evil messiah has declared god but you had said you have read the books of mirza and accepted him mehdi may god give you hidyath,sali muslims randi. jihadi sali,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,ye charsi orat hai,religious_hate_batch_008.csv,4,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011591,8,11591,2,Religious Hate,212591,216591,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"hogai izzat? mera jism meri marzi jc ghaleez or ghatiya terminologies hamare muslim muashrey me dene ki koshish me aapki so-called,vahiyat or ikhlaq se giri support ko khud ne hi reject kardiya.  apne yahoodi gods ko khush krne k liey kuch or karien",madarchod muslaman ki kaum madarchod saalo ka imaan nahi hai bheno ko chod te hai bhen ke lode harmazaade uskiye apni  maa ki chut bhi chodta hoga aur chuswata hoga logo se saare musalamaan raand ki olad islam ki maa ki chut,that nigga was yahoodi he probably lied to all the employees,"waise madarso mein bahut achhi taaleem di jaati hai tum jihadi hijdo ko, asar dikh rha hai yahan, khud toh khud ki bhen chodte hi ho aur dusro ko bhi bhenchod samajhte ho.",sarkari aise logon ki taraf dekh rhey hain jinko ab koi fikr nahi,religious_hate_batch_008.csv,13,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch008_sample011592,8,11592,2,Religious Hate,212592,216592,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,kaafir tujhe kuch nai malum,that nigga was yahoodi he probably lied to all the employees,wehshi darandy easai yahodi hindo islam amanka ka mazhab,haqiqat hy tu kafir haramzada bhutto,religious_hate_batch_008.csv,6,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011593,8,11593,2,Religious Hate,212593,216593,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",ahmedi mirziee qadiyani hargiz kuleedi uhdu pe nhee janay chahien warna hmari agencies pe swalia nishan hey,pehle america jaiga ue begairaat musliman kehlwane kai laiq nh pehle he logh kehty h eske bary me ye yahoodi hai,ahmdi is a non muslim biggest cheap religion ahmdi.,apne lala ki tarah dhokha dete ho,religious_hate_batch_008.csv,7,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011594,8,11594,2,Religious Hate,212594,216594,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,"gau mutr peeyo tum log lodu awkat bna phir aake muh lag, randwa saala",qadiani ahmedi mirziee kaafir jo hen,abey bharwe tu bhi dekh le. kahan hai tu? teri maa behn ke bare mein bat kar raha tha usne kutte ko jaa kar maut ki wja se mar dia hai.,religious_hate_batch_008.csv,31,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011595,8,11595,2,Religious Hate,212595,216595,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,oeyy randdii k bachay ganddu hindu.. kyun jhoott baq raha hai gashti maa k ganndduu bachay. peshaab p k palnay wali qoum.,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,phir in yahodi khanzeer logo ko pata chalaiga kai kia ta aur kia nahen ye sirf dajjal kai liye aisa kar rahai hain kyunkai ye yahodi log khazeer log dajjal ko apna leader samjhtai hain aur tumhara pura bollywood bollyminati ban chuka hain tumharai dimagh ko programming ki ja rah,yeh harami muslman hai...,religious_hate_batch_008.csv,4,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011596,8,11596,2,Religious Hate,212596,216596,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,chhor bhen chod hrami hindu chhor esko😠😠😠,get lost you kaafir.,israel yahoodi sabse bade atankwaadi hai,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,niazi aur imran chore zakat khore yahodi agents,religious_hate_batch_008.csv,8,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011597,8,11597,2,Religious Hate,212597,216597,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,well said.lanati hain ye qadyani kafir,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,kabi bi nai jo sakta ya shia log pora ka pora yahodi hn,tum ko lag raha hai ki wo yahodi hai?   tum logo ne apni zindagi hi dekhi thi..,religious_hate_batch_008.csv,17,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011599,8,11599,2,Religious Hate,212599,216599,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jahil k bachy kahan likha h k gair mazhb sy nikaah jaiz ha... tmari gand me jo keera ha wo nhi merna... khoty khany waly... yahoodi kahan sy hogaey ahle kitaab ....tm.b yahoodi to nhi,kutto ki tarah america maar raha hai tumhari kaum ko...aasmani kitab walo...israel roj filistin may maa chod raha hai tumhari.... pahle unse nipto....dare hue log😂😂,yahodi agent qadyani chamcha,bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,"sara din apne baap ko bol raha tha ""tu he halala ki paidaish ho""",religious_hate_batch_008.csv,14,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch009_sample011600,9,11600,2,Religious Hate,212600,216600,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,#khuda ki qasam agar mey hota tu zinda nahe bach sakta ta muj sey ye beghairat kafir yahoodi.,chal fosdi ke mohammad kabile wale ki halala ki aulad,in beghairto israel yahodi khanzeer kai bacho nai kia kuch nahen kia hain lekhin alhamdulillah islam wahid deen jo mohabbat sikhati hain nakai nafrat aur ye sab sai tezi sai phelta huwa deen hain is liye inko jalan ho rahi hain aur har koshish kar bhe chukai hain aur kar bhe,tumhary baap jinke ghar mai tu dard nahi kr raha tha uss waqt bhi muslimon ki zameen per laga raha tha aur tum wo muslimon ka shikar hai,religious_hate_batch_009.csv,28,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch009_sample011601,9,11601,2,Religious Hate,212601,216601,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,lul bukhari ye tum nahe tumaray yahoodi or hindu thuku bol rahay hain jin ko army sey bahot hi zeda takleef hai...🖕,"bilkul,itny lecture milny hain jese christmas or new year pe milty hain ,kya apko pata bhi hai k kaafir janwaro k haqq main dua bhi nahi krni chahye",#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,o qurbani tu kitna acha lagta hai,religious_hate_batch_009.csv,7,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011602,9,11602,2,Religious Hate,212602,216602,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,phir kehty hum bhot badry #muslim hn aur #ashaq_e_rasool sawm hain lanat hai un sab #haramio py jinho ny bibi fatima zahra ko shahheed kia aur #haq khaya 🖐🏻😡🐕 aur lanat un sab py jo un #haramio ky hamdard hain,yes they are involved in bomb blast... halala and bakrigiri,lant hy teri aagli pecchli tweet pe or tum pe or qadyanion pe or kuch ?,bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,aur tum logon ka ghar ki baat nhi krty,religious_hate_batch_009.csv,9,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011603,9,11603,2,Religious Hate,212603,216603,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"gau mutr peeyo tum log lodu awkat bna phir aake muh lag, randwa saala",jahil k bachy kahan likha h k gair mazhb sy nikaah jaiz ha... tmari gand me jo keera ha wo nhi merna... khoty khany waly... yahoodi kahan sy hogaey ahle kitaab ....tm.b yahoodi to nhi,tum log yahoodi ho kisi ko shuck nahi hona chaheye bus kafi hogae musalmanon ko aur dhoka na dou👹,kafir yahodi kafir hindo same thinking,sara pakistan ka qaid e azam wasi zia ul haq tha or us ne imran chore kaha 🤣🤣,religious_hate_batch_009.csv,18,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011604,9,11604,2,Religious Hate,212604,216604,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,kaafir tujhe kuch nai malum,sirf momin aya to yahoodi kum nasal marny laggaye agr sawa crore momin agaye to sochen kya hoga?hamen jagna hoga,ahmedi mirziee qadiyani hargiz kuleedi uhdu pe nhee janay chahien warna hmari agencies pe swalia nishan hey,"tum vahi karo jo aata hai ,namaz or bakri chudai",pta tha na jab ye halala aur polygamy ki bat kr rha tha wo muslim nahi tha,religious_hate_batch_009.csv,17,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011605,9,11605,2,Religious Hate,212605,216605,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,typical muslim randi-rona taqia.,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,yahoodi sazish mein sabse bara bura haal hai unki bhi sath mein nashay kaam hi nahi hota,religious_hate_batch_009.csv,17,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch009_sample011606,9,11606,2,Religious Hate,212606,216606,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,that's for foolish act and the ahmedi you highlighted they were equal to jews for us so alhmdurallah we save quran ! . and about hindus and christians its was a false news !  and if it is real then show me !  if you don't have anything then shut up and run !,"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales",ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,pehle america jaiga ue begairaat musliman kehlwane kai laiq nh pehle he logh kehty h eske bary me ye yahoodi hai,tu to wo musalmaan he jo imran khan ka qabza kartay hein,religious_hate_batch_009.csv,12,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011607,9,11607,2,Religious Hate,212607,216607,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,bosdk yeh tumhare ghar me hota hai. saari k blouse me mote mote doodh dikhati firti hain tumhare dharam ki orate or hindu orat ko musalman ka l#nd aachaa lagta hai. yeh baat puri dunia janti hai,get lost you kaafir.,ye gandu khan zinda hay?,religious_hate_batch_009.csv,5,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch009_sample011608,9,11608,2,Religious Hate,212608,216608,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"huh wut you say u imbecile, i shat on you...toh toh toh kaafir",in beghairto israel yahodi khanzeer kai bacho nai kia kuch nahen kia hain lekhin alhamdulillah islam wahid deen jo mohabbat sikhati hain nakai nafrat aur ye sab sai tezi sai phelta huwa deen hain is liye inko jalan ho rahi hain aur har koshish kar bhe chukai hain aur kar bhe,madarchod muslaman ki kaum madarchod saalo ka imaan nahi hai bheno ko chod te hai bhen ke lode harmazaade uskiye apni  maa ki chut bhi chodta hoga aur chuswata hoga logo se saare musalamaan raand ki olad islam ki maa ki chut,yes they are involved in bomb blast... halala and bakrigiri,israael kia jisne kya he gaddar khud ko samjhao,religious_hate_batch_009.csv,9,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011609,9,11609,2,Religious Hate,212609,216609,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tumri ma buhat hanzir hy jis ne tum jaise  yahodi kafir rhandi hanzir aurat ko paida kiya,get lost you kaafir.,plz sir hamy in say koi khtra nahi hamy is imran khan yahodi our kadiyanion say bachny pay gor karen pak army tayri azmat ko salam,sali muslims randi. jihadi sali,rt : jb tu larkiyo ke sath mard hi nhi dekhta tab teri maa chodta tha. bhosdiwala.,religious_hate_batch_009.csv,17,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch009_sample011610,9,11610,2,Religious Hate,212610,216610,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,abe halala ki paidaish..  tumhara to wajood hi 800 years purana hai..  jab bhagwan ram ko kagaj dikhane ki jarurat par gayi to tum kaun ho.. kagaj to dikhana hi parega.. #nrc_caa_npr,ye pagliya gyi h saali... kuttiya ye ab bhul gyi h jisne #halala or #teentlaaq se aazadi dilwayi usko bhul gyi h ye mullli....,get lost you kaafir.,"obviously we muslims hate ahmedi's . 😡 we don't care whatever happens to them ! we just hate them. if their is oppression over other minorities in pakistan which is not usual alhamdolillah, then i condemn that.",ye sach mein jo bhi ho rha hai yeh to hindustani charsi ki kamiyabiyat hai,religious_hate_batch_009.csv,15,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch009_sample011611,9,11611,2,Religious Hate,212611,216611,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"afghanio ne tme hindu se bachaya,randi k aulaad tareekh paro tm wo ganda khoon ho,jo siko aour hindu ki rape se paida woe ho,tme kalima tho sikaya afghano ne,magar tmari gandi dna wai ranjeet sing wali a,randi k aulaad tm ne kah pana di,am pashtono ne di,apnay bio ko hera mandi",shia kaafir hai aur hum naam k musalmaan.,tmri taraj animals ki potty n khate... tm jaake  bomb fodo jaake.......halala ke masala.  niklo.. yaha tm atankiyo k liy jagah ni h bhai. yaha atank n failaooo,pehle apni aurto ko halala se bachao ye bhi modi kar raha hai. agar sahi tum logo ka dna kiya jaye to pata nhi baap kon niklega,"apny munafiqat ka kuch nae bolo,tm logon nay quran mein apny qabilay ki bat krwa leye hae",religious_hate_batch_009.csv,17,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch009_sample011612,9,11612,2,Religious Hate,212612,216612,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,"just the ten thousandth ""isolated"" instance of christian /jewish/hindu/ahmedi places of worship being attacked by crybabies who themselves can't handle some nutcase burning a book full of fiction stories.",iran shia mulk ha or ye munafik log han,halala ki padayish ho aap aur kya expect karenge hum aapse,bhenchod muslims ne yahoodi ko attack kar raha hai,religious_hate_batch_009.csv,9,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch009_sample011613,9,11613,2,Religious Hate,212613,216613,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,that's for foolish act and the ahmedi you highlighted they were equal to jews for us so alhmdurallah we save quran ! . and about hindus and christians its was a false news !  and if it is real then show me !  if you don't have anything then shut up and run !,is cult  mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia karte hain takey ragister se naam na kut jaye,ye qadyani imran khan,religious_hate_batch_009.csv,4,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011614,9,11614,2,Religious Hate,212614,216614,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,jaa bhen k lory tum harrami ki nasal ho.. dewband maslak pe kutty ki tareh bhoonkty ho..,lant hy teri aagli pecchli tweet pe or tum pe or qadyanion pe or kuch ?,ye pagliya gyi h saali... kuttiya ye ab bhul gyi h jisne #halala or #teentlaaq se aazadi dilwayi usko bhul gyi h ye mullli....,"abbey halala ki paidaish, 5 baap ki aulaad. patthar baazi ke alawa kuchh kaam kara kabhi teri kaum ne ?",tum logon ko nai pata kia kaun koi aurat ko chod raha ha,religious_hate_batch_009.csv,13,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch009_sample011615,9,11615,2,Religious Hate,212615,216615,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"rt : q. woh kaun si qome he,jis ne such bhi bola phr bhi jahnum mein jayegi? ans: yahoodi or nasara qome. shahid sindh",yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,"not surprised comment came from ahmedi. tbh, i won't be surprised when some christians will argue that they r included in muslim category too. just bcoz they believe there is only one god.",sali muslims randi. jihadi sali,ye sab haramkhoron ko zinda rehna chahty hen or unki koi zindagi nahi thi aur kabhi hi nahi thi,religious_hate_batch_009.csv,19,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch009_sample011616,9,11616,2,Religious Hate,212616,216616,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"rt : q. woh kaun si qome he,jis ne such bhi bola phr bhi jahnum mein jayegi? ans: yahoodi or nasara qome. shahid sindh",benchod randi  islam,"bilkul,itny lecture milny hain jese christmas or new year pe milty hain ,kya apko pata bhi hai k kaafir janwaro k haqq main dua bhi nahi krni chahye",chhor bhen chod hrami hindu chhor esko😠😠😠,tum yahodi ho ya na koi bat,religious_hate_batch_009.csv,7,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch009_sample011617,9,11617,2,Religious Hate,212617,216617,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,sunni killing a shia....what's new?  thank god he wasn't a ahmedi muslim otherwise the motive would have been to acquire a passport to migrate to western countries and continue their islamic jihadi work after retirement,kabi bi nai jo sakta ya shia log pora ka pora yahodi hn,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,"allah munafiqon ko qurban kar dein, ye log humara maqsad nahi khud ko ghalt se bana detay hain",religious_hate_batch_009.csv,18,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch009_sample011618,9,11618,2,Religious Hate,212618,216618,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,o madadarchod: tum tu farigh ho aur yeh gashti tu waisay he sari raat jagti hay. o dallay o kanjar hum tu iran jatay hotay hain tu bata apni behan kitni baar mbs aur us kay wahabi sheikhon ko bhaijta hay.,ho gaye hy aur han aj jo ye sekhon k liye kar raha hy ye whoi sekh hy jub pakistan azad howa tha aur muslmano ne jub india sa hijrat ki tub sub zada qatal muslim ko in sekhon ne kiya tha par afsos ap jesy log is yahodi e agent ko ek islami leader mante ho phir kasm khao k allah,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,aye yahudiyo jitna zulm karna hai kar lo in sha allah woh din bhi zaroor aayega ke tumhe chun chun ke maara jayega yahan tak ke tum darakht ya pattharoñ ke piche chhup jaoge to bejan chizen bhi kahengi yahan yahoodi chhupa hai.hadees ka farman hai ho kar rahega #israeliterrorism,ager inko kashmiri khanzeer firaasch say bachana pasand ha to ab bhaunk lein hum to yahodi hai koi naya bhaunkna nahi chahtey,religious_hate_batch_009.csv,22,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
