itni hemat nhi ha ok abi tang kia ha or ma ny jawab dya ha agy b asy he muh toru gi😏😏😏😡	0
  agyaa tu sasti chars ka nasha kr k😂😂	0
wah bsdk usme sachin tendulkar ka naam bhi h us par bhi bhaunk le aur 8-10 baap ko tag kar tab jake rt milenge	0
kutya tere yar ne 3 shadiya ki he..	0
koi aurat tweet kry to thousands of thousands fav.  dety hain mard. r abhi bhi woh kahti hmy apny haqoq chahiy. r ktna haqoq leny hain 😇😉	1
 aj rat phr shadi pe chalen noor mahal😄😄	1
oh bc teri maa ka yaar bag gia ha....lakh lanat teri shakal sy....	0
 farq sirf itna hai k tere paas sirf tere maa ki duain hai ... jab k imran khan k saath iss mulk ki laakhon maaaon ki duaiin hain	1
beta tu pitt raha hai teri bezzati ho ri hai ,jaise baap bete ko daanta hai na waise hi ...	1
 itehaadi apne matlab k sath mukhlis hote han is lie doobne wali kashti main sawaar nhn reh sakte  ye to khud apne sath nhn han is lie sub alag alag ho rhe han  in ko laane wale bhe ab preshan han	1
ye qoum k bachay nhi hawas ke pujaari hai bharwe.	0
  hahhaaha 🤦😂😂  haider bhai sab chory apko pta maheen from lahore b wb ki fan hai wo b bohat bati wali 🤩🤩🌚🌚😂😂 mgy abi pta chala 😂	1
  pta ni kon allah ka naik bnda hai 😁🙊	1
   me abi ye city chorne lga hn 😆😆	1
bhenchod kuch to free me dediya kro bhen de takko 🖕🖕🖕	0
rt : bc stop quoting these mf songs in urdu who tf finding it funny i wana talk???	4
saali ki saqal dekho.. baat karne ka andaz dekho. r saari lakshan h. cheap cunning whore.	3
 hahah mn nahi bnati kaha to hay	1
madam will pay nakli respect also bcoz hijra's jhukte hai unke aage.. ab toh madam ne bala saheb ji ke bete ko woh bana diya hai.	3
 han would pouchna ye that k wah ppp ki govt ki koi bat tou nhi hui thi	1
ye bat tum yahoodi ko bolo atankwadi tum ho jo musalman se nafrat ki aag me insaniyat ke sabse bade dushman yahoodi ko support karte ho ye log to face to face mara hai unlog chote bache ka upar bom feka kisi aurat ya admi bacha ko goli mar diya wi bhi waha ke civilian hi hai	2
bosdk teri maa ki choot marunga bahan k lund lodudin mulle ovaisi k tatte bahan k lund bhosdi k gaandu ki aulad converted mulle bahanchod darpok lode se janam liye hue dheele lund	0
jb tum namaz nahi party to ya mat socho k waqat nahi mila bal k ya socho k tum sy aysi kon c khata hoi k allah ny tumhein apny samny khara krna bhi pasand nahi keya.♥	1
   ye arabic me kya likha hai?	1
ap k pas time kum hota hy kuch 2 3 months lagatar krna ho ga kam interection shuru ho jao ga 15 20 din bad hi	1
 nhi... hum bs hukum ky pabnd hein faisla parents ki mrzi sy hoga	1
ao luddo khailen ab koi b ni khail ra	1
bhenchod yeh piyar viyar sab bakwaas ki baatein hain. ap aglay ke sath kiya kiya imagine kar rahe hotay ho. aur woh apke sath hi game kar jati hai. i am absolutely done with the shit love is all about😏. zindagi me bus agar kamiyab hona hai tou just focus on your gols 😌✌️	4
qasmy yar mona ko bhe nahi keya and ek do aur fav ko bhe sholly 🤧❤️	1
bohat bari chutia ho tum randi ho bohat bari ho	3
an uneducated duffer is much better than you, an educated moron who disrespects an acid attack survivor... chhatri maadarchod	0
  meri talab tha wo ik shakhs jo nahi mila mjhe hath dua se yun gira k sawal bhul gya	1
 o hello meri adhi say ziyada tweets retweet kartay ho baki toh hit nhi hoti.. yeah tweet hi achi thi..😒	1
 haan srf batting krny me maza ata hi.  wo b slow ball py  😆😆 mei tu batting le k game se naas jti thi bachpan mei	1
duniya gool ha!!!! yahn sb ky double role ha👻	1
lol waisay jitnay sharif beghairat hein utnay supporters besharm. will lie repeatedly without any hesitation.	0
"surprise!  surprise!  majority of the muslims are at just in different levels of ""usman khan"" ranging from mild to extreme (except ahmadiya may be, but they are not ""real muslims"")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales"	2
dalo dana is baba ki bv ban jao rundi banney se behtar hai	3
 yeh jo cheating ki hai yeh shukla ko mahaan dikhane k liye hi ki hai  shukla stand lega sabaashi milegi	1
hamse chudwa le randi aao	3
aj tu sub kuch bhula kar jhoom! jhoom yara jhoom	1
rabwah mein aik case tha , jisko sun k yaqeen nhi kia karti thi ab yaqeen aa gaya ahmdi b poore poore shamil hain race mein 👏👏	1
get lost you kaafir.	2
matlab hum chutiya hain? humein kuch samajh nhi aata? loru baap ko sikhaoge topidrama kese hota hai? bhenchod.	0
this is what was done to ahmaddiya mosques in the past 30-40 years and made the people’s lives unbearable. even the kalima and quranic verses were brushed over. if islamic republic of pakistan allowed it then then what’s wrong with india accepting it?	1
nhi lekin teri behan ka log jrur h vo bosdi k madarchod sale ...skl se hi rundi k khandan se lgta bc.. m gali ni deta lekin mjburr kiya  tune rundi k 😡	0
 ya allah khair tum mar kay ilawa baat nae karti ludo main maar twitter pe maar😒😒	1
madam......soch ly saari opposition waly imrankhanpti ko chor kar aap ko yahoodi agent declare krdingy🤫	2
ager tumeh thik se tatti nahi hoo tu oskeliye bhi muslim zimmedar kuch bhi 😂 kab tak muslim muslim karke randdi rona ronge 😭	0
 blkl lrko se hi fasla rkhna hai naa😂	1
bahanchod aukat nhi h to yhi sb krta h mc	0
abey bsdk,  ka photo nikalne ke liye tumhe camera diya tho khudki selfie kaahe kheech rahe ho dalle... akal tere akhrot mei se nikaal bahar 🙄	0
 sawaagat k liye bht bht shukria 😂😂	1
😂😂😂 phir ab apke pass kia?	1
 reply aya tha naa🤣	1
a chup kr le to li teri ab kitni le ge	0
bhaunk nahi raha tum logon ko aina dikha raha hai un ko kiya pata tum logon ko aina dekh kar nechey se aag lag  jati hai	0
randi kothe par hi jayegi or kaha	3
3.5 tumhain kam lagtay hain..😳	1
tere liye khush hu mai pagle tere khushi hi mere liye sab kuch hai... bas fikar mat karna ki tere picche kahi paagal na ho jayu. yahi hu teri hu tere siwaye kisi ki nahi. remember it. ❤	1
   mam  1.5 yeras ma nab ko tu koi saboot nh mila paragon society k related qaiser amin butt ko bhe wada maaf gawah bna k dekh lea jo bd ma munharif ho gea agr apky pass kch ha tu ap ja k sabit kr den courts ma	1
rt : allah ham sabke maa baap ko sehatyaab kare	1
  obviously main ny badla kiya hai..😌	1
 aap ki bhi alag he dunya hai	1
deleuze randi talk like a normal person bharwi please.	3
aik rt guzaro hamare sth phr support kr len ge sid ko randi ki bachi	3
pagal daboo fawara chodri and shida tally bhonka harrami and bajwa and khosa chief unjustice and naibe chore javed and imran chore zakat khore yahodi agents and gafoora katoora are qadiyani	2
 bs ab hr koi meri trha shareef thori na hota😌😌	1
ps: main bhi small handle hoon.🙏🙏 abhi abhi ek bhai saheb taana maar ke gaye hain 😀😀	1
bro ab tou swat tak motorway ban gayi hai	1
chonchle aur point of view alehda cheezain hain 😊😊😊	1
 tera kuch nai ho skta😐	1
rt : khubsurat larkion ki arrange marriage kiu hotti ha😕😪	1
ek baat kahon.?aisa mayosi ki hlt mn hota hy jesa apke sth hua k apka lehja rude hogya thora baki yhi kaho ga k ap cmnts se myos hui shyd,itni mayoosi achi nhi. bhai ko sb aziz hn.koi r anchor itna response dta hy? so stay motivated stay positive hope not out🙂	1
we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.	3
i thought bcv was when fobs tryna type bhenchod	4
acha to hai #pslanthem2020 pakistani awam bhi na kabhi khush nhi ho skti.....😜	1
lanat imran yahoodi pr	2
  give me one please..😆😆	1
jub tak lafafa milta rayhay ga tub tak main nai darta	1
tum ache banke tow dekho .... duniya kese hrami ban jaati hai .!!!	1
bhenchod fabinhooooo	4
 duaoun main yaad rakhna 😇	1
kuch bhenchod phr bhi baz nhi aaty😐	4
abe chutiye agr koi kuch bole to bjp supporter h wo?? tumahre jaise rande bne h politics aur journalism k liye	3
aj aurat march ki chand raat hai ..  or amir liaqat ke birthday day 😂🙊  mera tweet meri marz	1
tu gandi gashti	3
 bhai main b ghareeb tu b ghareeb.   acha bura naseeb ka sab se bara ghareeb ka.	1
 zara noor mera jism mere marzi ko support karti hai 😥	1
rt : randi rona karne ki itni adat hogaye hai k ab koi waja nh hai phr b rona a rha hai	4
ye kom bahanchod betichod or madarchod hoti hai. ye log apni ma bahan beti tak ko nahi chodtey never trust them in any condition.	0
 mat mano bt hakekat yehi hai chutkuuuu 🌚😂😂😂	1
 kutte tere abu imran ka be bhoonk	0
 ma masoom aur payra  phaly ki thira	1
apni maan k name pe be chona laga gya bilawal hijra	3
 woh kaam kr kon sa raha tha jo kaam say roknay ka notice jary kya 😦😦😦😦😯😯lol	1
ha yr manay b feel kyea hai	1
 waisay jalana ya dafnana important nahi h.marna bahtar h un ka ...😂	1
agr app ko pakistan ka prime minister bna diya jaye tu ap kia kray gay?? 🤔🤔🇵🇰💯💯😂😂	1
rerrhii mt lgaya kr na glasses ki tu 	1
hamid mir terey mioo mien khaaaaak indian air yahoodi agent.	2
  yes its a good bcoz votes divide ho kar opposite team ko ja rahay thay. #dostokadostsid	1
bilawal hijra hai hijra pakistan ki awam ko chahiye jahan ye hijra bilawal zardari fazlul rehman pmnl ki kuttay milien inko pakar kar mar mar k mar do	3
 paki b yr hai hai na 🙄🙄😳	1
 veli na ho to 😕😂😂	1
mc mulla teri maa randi thi sale	0
  christine teri buddhi...ph****	0
angrez chale gye gulam aur gulami chod gye	1
bhenchod emoji dekho konsa lagaya hai 🤣🤣🤣 katay hue lullay se kis baat ki sharam?	4
ek toh bc  o meri sex life ki bhut chinta hai curious cat mei sirf yeh questions pooch rha r u virgin u miss ur ex have u kissed teri crush kon ffs	4
 q esa kiya kiya hai ap ny?? 😂😂	1
haj jitna bi mehnga ho jay jis ko khuda apny ghar bulata hy wo paiso ki waja sy ni rukta i smjh tum jesy logo ko koi bat chahiye hoti hy bas apna randi rona ly ky a jaty ho	0
 wohi mein sochoun ye bndr kiun bnaya hai 😂	1
 esi soxh k sth hen educated persons thankx sister 1 educated and islami aurat e esa soxh skti hai	1
hakoomat oor opposition mutahid hn ya na hn, aap k abba hazoor nae chotnay walay 😊. relax.	1
 ab interesting lag rha h naaw? wrna tm to leave krny lgi thi start mein hi	1
sara din sonay pr mama bezati krti ha😂😂 is liye kuch to krna prta ha😂	1
hindoo-yahoodi saazish	2
  hahaha behn bhai ka rishta esa hi hota hai saifi	1
ahmdi noorani teri baji nu la***n madr chod	0
 allah ka sukar hy na abhi tak aisa hoa na hoga. jb app kisi ko behad payar do aur specially respect do tu app hamesha achy lafzon main yaad raho gy	1
mujhe pata hai kon.hai woh celeb ha😂	1
asan na kaya notebook ko sa rc hehehe	1
ek baat mat bhaunk kutte kuch aur bhaunkna hai toh bhaunk faltu time nhi humare pass tera mujra dekhne k liye nhi baithe yanha hum 🤣🤣🤣😂😂	0
teri bhen pay baula kuta chadhwao randi ki nasal kisi sasti tawaif k najaez buchay	0
at least apke dost toh hain na.. idhr toh saare snake's🙄	1
jahilon wali batn mat kro.. bkwas tum kr lo jitni krni hai... jb qyamat waly din un se samna ho ga to phr tme pta chly ga k wo kahan pr hn or tum kaha pr ho.. jannat k sardar hn wo tm kia ho?? tum hoty kon ho un ko bura kehny waly...	0
yi nara ham pathanoo ny lagya ha ksi indian ny nahi lagya sahi ha khanzeer k bachy... or yi nara bilkul sucha nara ha	0
sorry. would rather give that 1 rupee to a beggar than this charsi  .	0
riyasate madina took many years to construct.jews,infidels,muslims all woven into one.ik facing full time assault by ppl calling him yahoodi agent,qadiyani,blasphamer and these guys taunting him for being ineffective never call out his opponents for hypocrisy	1
 hello shabnam ap picture main really ap hi ho??? i cant blive	1
ooo pen di phudi chy wry bangladesh ty lun ty wjy pcb 😡😡😡 pakistani awam di thori jai izat ty rehn deyo	0
ab ali bhai ne laiba ki sun li hai ab to wo apney aap kki bhee nhe sunain gy.......😬😬😬😬😬😬	1
rt : bhenchod how to stop using 😂😂✋	4
 hasi khushi ki zindagi sirf khahanyo mein hoti hai..sakoon qabar mein..😉 chanda barai sheikh chili ka makbara	1
phir kehty hum bhot badry #muslim hn aur #ashaq_e_rasool sawm hain lanat hai un sab #haramio py jinho ny bibi fatima zahra ko shahheed kia aur #haq khaya 🖐🏻😡🐕 aur lanat un sab py jo un #haramio ky hamdard hain	2
bosdk tere baap hain kate hue lulli wale....chadarmod aaj tak unke terrorism ko naa pehchan paaya tu....yahaan sab khula khel tujhe pata chal gaya......#librandu	0
hijra 😠😡  suar ki aulad 😠😡😡😡	3
kuty wali to ise yahodi ki ho gi	2
dekho kaun bhaunk raha hai, terrorism pe.	0
 in box ko lock kar do	1
apny bury khuabon per sadka deny lag jaon tou sari pay sadka deny me hi lag jay	1
rt : their names are the abuse themselves shahzeb haramzada hamid fuckeer salem lifafi ghareeda yahoodi	2
nathuram godse hijra tha hijra rahega nathuram godse aatankwadi tha aatankwadi rahega	3
phrr b agr apko lgtaa hai mai glt hu.. apko aisa khaa to m sorry... mai ne apko hrgiz aisa nhi khaa. jin k ghar maa bhen ho wo ksi ki maa bhen ko glt nhi khty. un ko bura nhi khty.. allah apko izat dy. apna khyl rkhy ga..	1
bharat mata ki chut. .modi ki maa mein kutton ka lund..teri maa behn randi	0
aurat march ki waja se geo news bhukhalat ka shikar hojai..aur apni marzi pr otar aai😂	1
that coas is ahmedi move by pmln is for the history books	1
tu ek no ki randi hai saali suar ki olaad  chuddo #jnuviolence mein tu apni maa chudwane gai thi suri,	3
ma ny ap ka tweet ghor sy he parha ha ok uncle or fahad bhai ko agar anthem pasand ha to is ma burai kia ha	1
teri maa ka yaar hai owsise.. baap hai tera.. uski ka khoon hai..gutter ki paidaish mc	0
 toh mat kijiye sir ! 🙏 dil se mat kijiye	1
kuch loog dekh rhy 🤫🤫🤫🤫🤫	1
samby: mera baap pe bohot log rti lagaate hai.	1
stardomless rundi ka bacha bauna😂😂😂😂😂😂😂😂	0
bety ka baap  azeem admi tha.	1
you are absolutely right, bc ki bachi kutya ha yeh.	0
 main bhatak gya tha🤣😂🤣😂	1
 aa bharway aa ja.	0
i'm not talking about liberal girls na ye march un k ley jo already liberal ya be haya ha is march ko un girls k ley h jo mard ki hiwas ka shikar hn jo mard ki wja se apny dreams se door h, jin ki life barbad ho chuki h #auratmarch	1
 😂 😂 😂 😂 😂 😂 google map location ni nikal paa ra	1
ooo rundi jali na teri jali na lol	3
wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£	2
pakistan main sabse corrupt courts hain, courts randdi khana hey aur judges dallal	0
rt : teri ammi pr to muhally waly b chrny aty mere bad ha kisi randi nasal ki thi wo porn star k bacha ha tu	0
plzzz send krnaa mjyy... abi hmary pr itnaa bura wqat nhii ayaa k meri hi cast ki ladki ko koiii galt bat kry. or us harami ki handle b btaoo.	2
yey phir say dabang andaaz say jaisay he choro kay girdh ghayra tungh kerayga tou ayn waqt pay koe nawaz/zardari ka na-ja'iz baap establishment say intervene kerayga aur volume 10 aur jaali accounts ki terha major cases rouk dayga	0
imran khan niyaji kutta kamina madarchod gaddar bakri chod bahanchod harami hai#mukgayaterashowniazi	0
ye kaluaa kya saalaa maadarchod hai ki behanchod hai?	0
dikha dii na apni oqat galii nikal k kisi kutti maa k bachy..gastii ki oladd..sally rape production terii maa ki chutt maruu rndii ka bacha.sally qasoor tera nahi tera maa ka jo teri dafa highway pr tangy khol k lytii thii hr ata jata chod k jata tha phr tuj jasa gandu paida hoa	3
agr  kanjeri ka koi face hota to wo ye kanjeri ka hota	3
ye mard nai hijra lag raha vishal mera ko😂😂	3
kisi suwar aur kutya ka najaiz bacha....🤣 🤣 chup ab...	0
khabeees aurat ka modi kia lgta	0
wah kya dharna hai ... charsi aurat	0
wapis lo is bc se trophy aur finale dobara karwao	0
a very lovely gift from someone special. ❤ presenting😍    swaira ashraf  sister from another mother.. may allah always happy   kush rahe ❤ slamt rahe 🙂 meri bhen 🙈🙈🙈	1
sahi kaha agr wo waqi betion ko rehmat smjhta tu wo 4 ka baad 5va bacha nai krta usna 5va bacha hi junior afridi ki khatir kia q ka uski choti soch aurton ko cricketer bnana bura smjhti hai aurat koi bacha paida krna ki machine ni. #shameonshahidafridi	1
yeh sab harami register nashi hein.	2
yahan har bharwa apnay kam k ilawa sab kuch krna chahta hae is bhen chod se cricket to kabhi sahih kheli na gaye ab mulk badlay ga 🤒	0
  main to code main bat kar rae thi.. ap he ny khul k bola yaha b 🙄🙄😂😂😂	1
billi nahi in sab ko hijra bana dia ha. sab choutia hain	3
randi ki aulad manhoos shakal kanjar dallay laanti 🖐🏽 kuttey goraya apni family ki pic share kyun kar raha he bharwe	0
she will go nuts when asked to speak about ahmedi rights, the current beheadings in iran, saudi, yemen. like why tf always blame others for your ills. get you house in order first.	1
yeh to tm nay buhat ache baat kahe. wese aj kal wale situation bhe maqafat e amal hy😂.. kaya tha na jo bhe imran khan ka naam ly ga woh yahodi😄	2
ye sach jahan huwa be bc, ye desh kya tumhare baap ne kharid liya hai.	0
na bc log soye pare hote 🤣	0
jo auratain aurat march ka ghalat faida utha kar ghatya slogans ko promote kar rahi hain, yeh aurat ke asal masaiyal se dehan hata kar har aurat ke sath bht zulm kar rahi hain. aur zulm ke khilaaf allah behtreen faisla karta hai. #auratmarch #auratazadimarch #merajismmerimarzi	1
boht bari chawal ha man lo 😂😂😂 😍	0
"doing pg and work with pm...""mooh se moongfali toot nhi rhi gaand se akhrot todega"""	0
bus yhi kro tum din bhar holi khelte rho deewar p raat ko to... bc thand m kaise kar lete ho be	4
   ragra tum jaisio ko mil sakta bas ik ba haya aurat ko ankh utha k v nai dekhta	3
    apas main he laad kar main gye yeh😂😂😂😂😂	1
oh bhai atif khan kpk ka best minister tha 2013 sa 2018 tak aur abi bhe jitna cm mahmood khan na 2 saal ma kaam nhi kiya uss sa zada wo apni ministry ma kr chuka ha	1
nahi ye sirf bhenchod hai.	0
     haha ub ye to pta chl jaega jb tmhri ankh khule gi... wese modi ki ankh thori khuli h aj usne mana k proxy war zoron per h 😂😂😂	1
rt : word: ikr  synonym: chal haat baap ko maat seekha.	4
randi k bachay isi ghareeb awam ka manjan bech kr tune or tere dallay bapo ne pesa banya he.  randi ki nasal	0
    ye kisi ke talent ki iajjat nahi karte kabhi. isiliye aap kisi aur field me lag jao.	1
 😕😕  yra na gussa dilaya karo 😑😑	1
  kdr mari hoi thi tm	1
arsal chootiye please film pe kaam karle yaar bharwe	0
chal be gashti deya ..gaye ka peshab bi kar betha hai kia teri behen ko chodo	0
teri maa ka yaar moodi	0
rt : bchoo follow kroo sahab hoo ❤️ burry kam chor diya hain bhai ny 🤐	1
isko kr do qatal harrami khinzeer ki aulaad👊👊😠😠😡 mujhe dafa kr tu	2
bhaunk bhaunk ke pagal ho jaata ab tak....	0
chokidar ka jhel pae gi saali ? jitni bakwas kar rahi hai tu.	3
wo khush hai per shayad humse nahi  wo naraz hai per shayad humse nahi  kon kehta hai ky unky dil me mohabbat nahi  mohabbat to hai per shayad humse nahi 💔	1
  sir khany peeny ki chezen to sasti kr den har koi job wala ni hai	1
   o bhai sab aap yeh tweeter account khol kar pin hui video app aik dafa dekh lain.....lol	1
sote sher nu na jagao bhosdiwale fakebaaz #disgustingshehbaazgill	0
apko bhi ledongi kya yaad karo gay😂😂	1
 dete sab hain krta koi nahi 😂	1
uneducated log hi kabi yahodi card kabi qadyani galez logo ke card sell kartay ho	1
2 number khusray kon sy hotay han 🤔	1
  ap bata do na suchh kia hai. ap tu sarkari hajj nae kar sakten untill next n league government if may be	1
rt : watson bhi soch mein par gaya hai bc ye kidhar se fast bowlers nikaal rahe hain.	4
ye ahdees ksi book m nahi ha, sanad ka itbaar sa b zaeef ha 	1
rt :  kaafir ho jaayenge aaj se janaab	2
chal bsdk .. bhenchod fraudia.v. teri gaand kuttu .. kisse din .. beware from this scammer .. sala chor..	0
or koch do take ke soch wale nange badmash apne ap ko so called politicians kahte hen asel men gen ke oqat koch nhe randion ke ashiq bsdk.	0
aapse behter yeh yahoodi hai waise jo corruption aur jhoot aur fareb ke khilaaf hai. aapke tara nahi	1
laanat aise mulk pe aur aise desh pe jo logon se ooncha ho jaaye, aise jhande ko aag laga do.	4
aj bhera accudent me yeh bacha bhera hospital me aya hy isko koi janta hy to kindly rabta kre.	1
 jab mai bulata tha tab ata na. itni party karwata chal kay wapis na ja sakta.	1
   ye halman he start ho geya tha mera koi qasoor nahi 😅😂	1
tu jahil phle ptm ka zikr krta na . post koi aur ha aur tu kuch are thok raha ha. u need weed.	0
apne baap manmohan singh se ye baat pucha tha kabhi #nirbhaya case ke baad? ki har chiz ke liye sirf modi yaad aate hain?	0
jaaa naaa gashti,	3
😡😡😡 tujhy abi b kh raha baaz aja samjh ai tu ha hi randi pta b chl raha ha k kesi tarbiat ki ha ap k maa bap ny teri	3
       pak army ne tumhare aur afghanistan k bejy howe terrorist k liye fata me operation kia jis ki tum logon ko takleef hai  ab zada behs mat kro mujh se jao	1
      ayesha tum ny kashif ka dil tor diya..🥺🥺	1
yeh khan hmaray sabr ka imtikhan le raha hay 2 sal hone ko hay performance 0  saray matharchodo bhenchodo ko ministries diye hay	0
dear i have marathon relations and discussion with ahmedis.  i know ahmedis more than ahmedis. so plz be sincere to urself and reevaluate ur beliefs. i reiterate if u r ahmedi u better know what i mean. i do not want to share any despicable material on social media	1
kanjri ka bacha rundi ki aoulad kuttaaa	0
when in #peshawar (if ever), check out nisar charsi tikka (literally nisar the pot smoker's tikka). they do an amazing karahi and have even had mark weins review it. check it on youtube.	1
london walo ko bula lain janab ek dafa	1
bc sidra perfrm kr rhe hai	4
fasla rakhein phr bad main aapki amma ko gharelo larki chahiye hoti hai. 😑🤧	1
woke up in a not so good mood. opened a snap from a friend which said 'koii kutta bc meri bike chorri kargaya' and now i'm not so sad.	1
mujy es liye ye lga k shyad usy bura lgta ha mera ap sy baat krna	1
te tu apna de chad ... maa d lorre, avin lga ay. teri ch lapet k teri niki ki phudi me dal dun ga.	0
frog naseem use to represent mqm in baldia fire where 250 were burned alive. today he is with pti. yahoodi bacha imran dhoob kay mar jao tum	2
my student kon melna chata hai inbox me 	1
rt : skin randi clear ho ja bharwi please	4
apni bhen ko security de rha hy k kahein bhaga k na ly jaun 😂😂😎	0
kuch hosh k nakhun lo aur mulk o millat bcho is yahoodi agent sy. yh na ho na k pir time hath sy nikal jai aur tm saya dohndty pirro	2
to parh rhy hm ye 😂 and ye tm logon k hi kam aana ha future ma	1
yh tbh hota kia ae? mne bht jga dekha meanings ni pta	1
"this is called talent, it's humour, you people can't under stand that's why #winnersid reply that ""bhaunk isliye raha hu ki tu samjh sake apne language me."""	1
inbox me aa ek randi ki tarah chodunga	3
 koi nai but it was literally dope i mean on entire stock 🤤	1
 double meaning jokes mat kiya karo meray sath..😒	1
too kul bhi rundi thi aj bhi hei	3
fake bond a koi 10 din ch kise nu pyaar ni krn lg jnda te oh v sacha😂😂😂	1
kuch kutte or kutya bhi hote hain jese ye madarc**d😂👇	0
ye teri maa ki phudi eahsan iqbal	0
 tabdeeli ayi hai na isliye	1
abe bharwe ki aulad truck fatah tum ja ke cow mata ka mot pe aao india see.yan phir pakistan mein aao cow ka gosht mot mein tarka laga kar khelatey hein.	2
 ye bh subha ki news thi...	1
isb to haveliyan motorway hai ab	1
 utha le re baba utha le mujhako nhi in tik tok valo ko😭😂😂😂	1
 ye swaal wese mera bnta hy😳	1
teesra parh laina randi	3
ager hania ko mil jata to feminist khary hojaty  mehwish ko maaf kardena chahiye tha ager mehwish ko miljata to molana khary hojaty halala nahi kia this is the best ending  kamal to yeh hai ki dil band hogya tha danish ka phir bhi zuban chal rahi thi muqam e hairat #merepasstumho	1
 allah ka gunghar banda jo allah se har waqt magfart ka talbgar hai	1
 oh wah keya bat hai seekh rehi ho 😂	1
 acha apki is tweet or is logic k baad muja apme dimaghi tawazun per shaq hogaya ha mazeed koi chawal maar kar mera shaq door kar daen k ap intehai nichlay darjay k pagal ha shukria	0
rt : logon ke relationship ka randi rona dekh dekh ke single hone pe proud feel hota hai.😂	4
   fakhr bhai shfkat kijye bacha bht dor se gya hua hai..💞	1
rundi ke bachey bhonk zehni ghulam	0
 allah kary teri beti tery samny roads pe mera jism meri marzi pukary, aur yeh manzar dekhny se pehly allah tujhy maut bhi naseeb na kary.. ameen	2
 kuch logon ny subah un ko naaly sy nikalty hocy bhe daikha hai	1
 ajeain free hoky mil k lagty hein	1
#auratmarch2020 mera jism allah ki marzi.. allah ka to hukam ha tum char dewari me raho .. nd ya nikl k apni nimaish karna chahten	3
  listen, mind your words! goli lagna koi choti baat nahi hai! chahe jaha mrzi lagi ho!	1
maine hilane k baat kar rha hu thand m itna kha.... a kaise hota hi pata nhi bc 🙈🙈🙊	4
 vese phatti ho ya na phatii ho malum nahi par aapki dp dekhkar zaroor phatt gayi hogi🤣	0
 hahaha ni bs dhant prry gi wo to kha loon gi 😂	1
kutty k bachy randi ki nasal kisi aids waly soor ki chudai sy pyda hony waly..... agar ya sub galia bhi tujy dee jain to saly galio ki toheen hay too....	0
o bahanchod vo bhi logo ki gaand fadte hai	0
 kon se emergency ho gayi ha	1
bc 😂 😂 pagal ho gaya tu 😂 😂	4
yeh hijra hai dhokay main na mara jain	3
maro bahanchod sab ke sab... waise bhi jee ke ukhaad kya lena hai, quran hi padhna hai or ek dusre ko maarte rehna hai .. to jab marna hi h to maro sab.. accident, zahar, heart attack jaise maro... maa chudao...	0
maa baap ke baad sacha sirf aap ka shareek-e-hayaat hai ♥️ baaki aap ke aas paas jitne hain woh sab wahiyaat hain! ok bye! 💯🔥	1
 ap ki engagement ho gaii thi na	1
es k baap ka koi atapata nain yeh apni maa sy bhi asy baat kerta hy	1
oh bahi.  junagarh mai konsi war hui indo-pak ki.    or secondly saichan pakistan ny conquer kia tah or kargil b pakistan ny conquer kia tah.    or bht sharam ki baat hy k app islamic republic of pakistan ko israel jesy yahodi mulq dy compare kr rhy hoo.	2
 ma ni tu rahnay day	1
m*\/%chod, shaayad mujhe tumse achcha hindi aata hain. bose dk... teri gaand ko aisaa laat maarenge jab melenge ki gaand kidhar hain our lu4n kidhar doondte jaavoge. chup ho jaa naalaayak!!	0
   jab hogi tab bhonkna yaha pe kukku name pta karlena punjab matlab btau sidhe shabdo me ( rand )	3
yeh to islah ka round hy. islah ho gai to theek warnaa qandeel baloch ka anjam yad rakhna chayey.	3
oe   phattu sala violence ka answer dey bc	0
rt : suno aasman chuu lo💞 likn apny  maa baap👈 ko kabi mat bhulo.....!😌💞	1
bitch tmy kya lena dena in baton sy. ab tm ny randi he rahna jitni b nkawas kr ly	3
 g apne kya kaha samj nahi ayi	1
"tab tweet karna yaad nahi aaya jab ""islamic jehad"" group ne 200 rocket mare. sanatani hor yahoodi kya insaan nahi hain, unke bacche nahi hain kya.  shanti se rahenge, ""kehna hor rehna"" alag alag matlab hota hai.  ""karoge to bharoge"" allah ka niyam hai.🙏"	1
ya allah khair.😂😂😂...bajii on fire now.😝😝 lgta zyda e dil pe ly lee ha bat😂😂	1
hein🤔 hamara pm charsi hai??😱,	0
twitter pe ab ho gi sweets ki barish	1
tum sirf khisrey our hadsati chairman ho bharwe	0
aap ko bol rha	1
chawal ha yeh	0
qalandar honey pe ajeeb sa fakhar mehsoos ho raha aaj ;)	1
larti hai saali 😤	0
 follow back nhi kia tu phir kya unfollow kr den	1
    ni smjhana me ne khd smjho	1
 acha kyun kaya kr rahi ho aesa k ungliya nahi chala sakti bhoki kuch kha rahi ho ghee	1
 😏😏😏 noi g mai backbencher thi	1
 acha hy allah sb ko sahe salaamat rkhy aur apni hifz o amaan ma rakhy. ameen	1
